Year,Species,Easting,Northing,Age,Sex,Tnights
1,Camera,1683279.19,5667771.291,1,NA,56
1,Camera,1684765.546,5662069.664,1,NA,56
1,Camera,1685589.998,5665772.999,1,NA,56
1,Camera,1682535.646,5666324.407,1,NA,56
1,Camera,1683544.997,5665424.995,1,NA,56
1,Camera,1681615.001,5663340.002,1,NA,56
1,Camera,1681351,5666369.001,1,NA,56
1,Camera,1681749.999,5662564.996,1,NA,56
1,Camera,1681228.813,5663045.787,1,NA,56
1,Camera,1681763.075,5663034.013,1,NA,56
1,Camera,1682233.548,5663060.055,1,NA,56
1,Camera,1683259.381,5663026.576,1,NA,56
1,Camera,1683742.039,5663027.98,1,NA,56
1,Camera,1684728.606,5663058.376,1,NA,56
1,Camera,1680783.053,5663513.999,1,NA,56
1,Camera,1682259.102,5663560.35,1,NA,56
1,Camera,1682705.066,5663610.151,1,NA,56
1,Camera,1683206.182,5663524.784,1,NA,56
1,Camera,1683738.636,5663542.123,1,NA,56
1,Camera,1684730.003,5664020.001,1,NA,56
1,Camera,1683848.785,5665556.328,1,NA,56
1,Camera,1683946.956,5666110.093,1,NA,56
1,Camera,1682729.44,5666521.013,1,NA,56
1,Camera,1682754.402,5662046.657,1,NA,56
1,Camera,1682169.001,5662500.999,1,NA,56
1,Camera,1682744.195,5662542.541,1,NA,56
1,Camera,1683150.1,5662499.387,1,NA,56
1,Camera,1682707.54,5664008.246,1,NA,56
1,Camera,1684300.019,5664092.472,1,NA,56
1,Camera,1685226.864,5663981.248,1,NA,56
1,Camera,1682305.001,5664529.996,1,NA,56
1,Camera,1682754.998,5664467.997,1,NA,56
1,Camera,1683263.107,5664621.131,1,NA,56
1,Camera,1683745.003,5664554.996,1,NA,56
1,Camera,1685274.983,5664525.586,1,NA,56
1,Camera,1685658.834,5664556.465,1,NA,56
1,Camera,1682197.997,5665159.996,1,NA,56
1,Camera,1684853.998,5665022.002,1,NA,56
1,Camera,1685221.075,5665038.054,1,NA,56
1,Camera,1685693.061,5665142.234,1,NA,56
1,Camera,1681766.996,5665579.293,1,NA,56
1,Camera,1682245.36,5665535.776,1,NA,56
1,Camera,1682725.606,5665531.722,1,NA,56
1,Camera,1685313.872,5665537.612,1,NA,56
1,Camera,1683292.773,5666024.975,1,NA,56
1,Camera,1681722.495,5666541.367,1,NA,56
1,Camera,1682234.6,5666545.004,1,NA,56
1,Camera,1683302.906,5666617.849,1,NA,56
1,Camera,1684753.998,5666564.995,1,NA,56
1,Camera,1685180.44,5666479.281,1,NA,56
1,Camera,1682219.241,5667017.201,1,NA,56
1,Camera,1682376.659,5667457.508,1,NA,56
1,Camera,1684781.979,5667359.404,1,NA,56
1,Camera,1685082.887,5666938.723,1,NA,56
1,Camera,1681898.279,5666921.668,1,NA,56
1,Camera,1685514.348,5666320.87,1,NA,56
1,Camera,1680946.619,5666369.723,1,NA,56
1,Camera,1683762.672,5662558.269,1,NA,56
1,Camera,1684269.655,5663024.763,1,NA,56
1,Camera,1681255.601,5663504.673,1,NA,56
1,Camera,1685176.982,5663541.379,1,NA,56
1,Camera,1683744.982,5664135.853,1,NA,56
1,Camera,1684191.194,5664606.665,1,NA,56
1,Camera,1684745.42,5664545.308,1,NA,56
1,Camera,1682677.996,5665197.002,1,NA,56
1,Camera,1684235.038,5665084.451,1,NA,56
1,Camera,1683199.06,5665514.613,1,NA,56
1,Camera,1685682.949,5665521.6,1,NA,56
1,Camera,1681751.347,5666043.11,1,NA,56
1,Camera,1684234.787,5665994.287,1,NA,56
1,Camera,1685216.159,5666072.317,1,NA,56
1,Camera,1681263.091,5666544.143,1,NA,56
1,Camera,1683824.715,5666510.409,1,NA,56
1,Camera,1683760.04,5667057.947,1,NA,56
1,Camera,1684210.33,5667081.382,1,NA,56
1,Camera,1682742.906,5667543.638,1,NA,56
1,Camera,1682746.285,5667872.13,1,NA,56
1,Camera,1683241.465,5667877.103,1,NA,56
1,Camera,1681421.352,5666820.529,1,NA,56
1,Camera,1680897.991,5666087.648,1,NA,56
1,Camera,1681368.997,5665631.603,1,NA,56
1,Camera,1685582.066,5664125.439,1,NA,56
1,Camera,1681852.075,5663987.04,1,NA,56
1,Camera,1680849.949,5663163.643,1,NA,56
1,Camera,1681444.94,5662753.971,1,NA,56
1,Camera,1683908.003,5662131.997,1,NA,56
1,Camera,1682347.915,5662237.639,1,NA,56
1,Camera,1684222.742,5662518.151,1,NA,56
1,Camera,1684718.092,5662537.671,1,NA,56
1,Camera,1682662.035,5662921.719,1,NA,56
1,Camera,1681817.911,5663569.854,1,NA,56
1,Camera,1684088.485,5663522.171,1,NA,56
1,Camera,1684765.859,5663519.422,1,NA,56
1,Camera,1682235.333,5664036.635,1,NA,56
1,Camera,1683313.339,5664038.899,1,NA,56
1,Camera,1683302.852,5665084.425,1,NA,56
1,Camera,1683777.483,5665050.62,1,NA,56
1,Camera,1684225.999,5665541.994,1,NA,56
1,Camera,1684656.86,5665520.999,1,NA,56
1,Camera,1682744.425,5666042.148,1,NA,56
1,Camera,1684746.004,5666026.002,1,NA,56
1,Camera,1685744.247,5666053.685,1,NA,56
1,Camera,1684254.303,5666590.664,1,NA,56
1,Camera,1682748.107,5667020.602,1,NA,56
1,Camera,1683263.615,5667028.715,1,NA,56
1,Camera,1684767.992,5667034.593,1,NA,56
1,Camera,1683259.104,5667535.512,1,NA,56
1,Camera,1682454.912,5667823.547,1,NA,56
1,Camera,1680931.549,5665814.047,1,NA,56
1,Camera,1681954.24,5664463.353,1,NA,56
1,Camera,1685520.003,5663639.998,1,NA,56
1,Camera,1683692.923,5667458.67,1,NA,56
1,Camera,1681863.335,5665152.411,1,NA,56
1,Camera,1683213.901,5662155.681,1,NA,56
1,Camera,1682874.3,5670187.1,1,NA,56
1,Camera,1685615,5666775,1,NA,56
1,Camera,1685865,5666700,1,NA,56
1,Camera,1685255,5666960,1,NA,56
1,Camera,1684915,5667175,1,NA,56
1,Camera,1684385,5667300,1,NA,56
1,Camera,1684085,5667440,1,NA,56
1,Camera,1683835,5667585,1,NA,56
1,Camera,1683045,5667965,1,NA,56
1,Camera,1683560,5667795,1,NA,56
1,Camera,1682700,5667885,1,NA,56
1,Camera,1682305,5667765,1,NA,56
1,Camera,1682085,5667440,1,NA,56
1,Camera,1681820,5667080,1,NA,56
1,Camera,1681455,5666905,1,NA,56
1,Camera,1681055,5666580,1,NA,56
1,Camera,1680705,5666380,1,NA,56
1,Camera,1680775,5665960,1,NA,56
1,Camera,1681215,5665640,1,NA,56
1,Camera,1681280,5665180,1,NA,56
1,Camera,1681920,5664915,1,NA,56
1,Camera,1681855,5664420,1,NA,56
1,Camera,1680940,5664480,1,NA,56
1,Camera,1681755,5664115,1,NA,56
1,Camera,1681260,5663735,1,NA,56
1,Camera,1680855,5663665,1,NA,56
1,Camera,1679985,5664215,1,NA,56
1,Camera,1679760,5665375,1,NA,56
1,Camera,1680055,5664695,1,NA,56
1,Camera,1681540,5667645,1,NA,56
1,Camera,1682015,5668385,1,NA,56
1,Camera,1682815,5668665,1,NA,56
1,Camera,1685500,5668440,1,NA,56
1,Camera,1684825,5668845,1,NA,56
1,Camera,1683375,5669465,1,NA,56
1,Camera,1685760,5668005,1,NA,56
1,Camera,1685815,5667675,1,NA,56
1,Camera,1684645,5667695,1,NA,56
1,Camera,1685795,5667325,1,NA,56
1,Camera,1685900,5666985,1,NA,56
1,Camera,1685260,5667405,1,NA,56
1,Camera,1680471.3,5663385.5,1,NA,56
1,Camera,1679708.1,5665732,1,NA,56
1,Camera,1682852,5670130.3,1,NA,56
1,Camera,1679408.3,5665926.5,1,NA,56
1,Camera,1681507.6,5667672,1,NA,56
1,Camera,1681490,5667692.9,1,NA,56
1,Camera,1681744.2,5665184.7,1,NA,56
1,Camera,1680555.6,5668569.3,1,NA,56
1,Camera,1680750.8,5669671.6,1,NA,56
1,Camera,1683072,5669058.2,1,NA,56
1,Camera,1679771.6,5669040.7,1,NA,56
1,Camera,1681876,5668610.2,1,NA,56
1,Camera,1680030.9,5669338.6,1,NA,56
1,Camera,1679134.9,5667137.1,1,NA,56
1,Camera,1682899.6,5669897.5,1,NA,56
1,Camera,1681687.6,5665197,1,NA,56
1,Camera,1680584,5669648.4,1,NA,56
1,Camera,1680815.6,5669659.2,1,NA,56
1,Camera,1683003.8,5669191,1,NA,56
1,Camera,1681644.2,5669599.4,1,NA,56
1,Camera,1679470.3,5666524.4,1,NA,56
1,Camera,1679192.8,5668461,1,NA,56
1,Camera,1679149.8,5666561.4,1,NA,56
1,Camera,1679122.1,5666938.3,1,NA,56
1,Camera,1679270,5667559.2,1,NA,56
1,Camera,1681236.8,5667230.9,1,NA,56
1,Camera,1679856.4,5667139.7,1,NA,56
1,Camera,1682998.7,5668986.6,1,NA,56
1,Camera,1680089.5,5668596.6,1,NA,56
1,Camera,1683337.4,5669195.1,1,NA,56
1,Camera,1680091.685,5668600.376,1,NA,56
1,Camera,1682312.024,5669880.963,1,NA,56
1,Camera,1680565.035,5668580.325,1,NA,56
1,Camera,1680916.594,5669416.889,1,NA,56
1,Camera,1680920.006,5669680.784,1,NA,56
1,Camera,1682796.187,5669231.248,1,NA,56
1,Camera,1680865.802,5669647.713,1,NA,56
1,Camera,1680846.77,5669697.077,1,NA,56
1,Camera,1680754.062,5669669.507,1,NA,56
1,Camera,1685839.394,5667316.826,1,NA,56
1,Camera,1680771.364,5665917.697,1,NA,56
1,Camera,1680737.829,5666219.377,1,NA,56
1,Camera,1681267.09,5665145.862,1,NA,56
1,Camera,1681942.706,5664408.518,1,NA,56
1,Camera,1681941.729,5664579.563,1,NA,56
1,Camera,1681801.435,5664093.563,1,NA,56
1,Camera,1681432.846,5663684.633,1,NA,56
1,Camera,1680935.016,5663530.855,1,NA,56
1,Camera,1680531.632,5663410.926,1,NA,56
1,Camera,1684729.861,5667391.599,1,NA,56
1,Camera,1685782.42,5666833.531,1,NA,56
1,Camera,1684488.137,5667186.211,1,NA,56
1,Camera,1683949.35,5667028.064,1,NA,56
1,Camera,1683740.279,5667336.187,1,NA,56
1,Camera,1682336.48,5667597.444,1,NA,56
1,Camera,1682079.247,5667283.71,1,NA,56
1,Camera,1681832.427,5667005.153,1,NA,56
1,Camera,1682661.208,5667916.008,1,NA,56
1,Camera,1683013.306,5667869.449,1,NA,56
1,Camera,1683457.83,5667679.158,1,NA,56
1,Camera,1685316.7,5666734.724,1,NA,56
1,Camera,1685229.622,5666921.469,1,NA,56
1,Camera,1682614.322,5669505.642,1,NA,56
1,Camera,1682715.314,5669449.084,1,NA,56
1,Camera,1682963.415,5669797.968,1,NA,56
1,Camera,1684944.812,5667190.824,1,NA,56
1,Camera,1682912.429,5669636.685,1,NA,56
1,Camera,1680419.712,5668689.363,1,NA,56
1,Camera,1680551.663,5668574.58,1,NA,56
1,Camera,1683036.735,5669038.028,1,NA,56
1,Camera,1682935.147,5668971.953,1,NA,56
1,Camera,1682964.283,5669053.888,1,NA,56
1,Camera,1682949.777,5669031.067,1,NA,56
1,Camera,1685383.829,5667383.398,1,NA,56
1,Camera,1682854.835,5670135.3,1,NA,56
1,Camera,1680443.53,5668972.028,1,NA,56
1,Camera,1679849.589,5667194.626,1,NA,56
1,Camera,1679855.782,5667140.734,1,NA,56
1,Camera,1679878.015,5667091.783,1,NA,56
1,Camera,1683340.177,5669191.972,1,NA,56
1,Camera,1680574.298,5668606.867,1,NA,56
1,Camera,1681448.04,5666868.754,1,NA,56
1,Camera,1681118.763,5666560.954,1,NA,56
1,Camera,1681272.342,5665685.77,1,NA,56
